"t","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","E11","E12","E13","E14","E15","E16","I1","I2","I3","I4","I5","I6","I7","I8","I9","I10","I11","I12","I13","I14","I15","I16","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","S","E","I","R","Ntotal","incidence","incidence1","incidence2","incidence3","incidence4","incidence5","incidence6","incidence7","incidence8","incidence9","incidence10","incidence11","incidence12","incidence13","incidence14","incidence15","incidence16"
189,1665850.72087675,1570390.86310078,1444293.50581047,1055473.31851824,1332881.28274961,1556876.3268983,1684954.64795673,1637487.87458137,1476847.31166262,1402785.977595,1259229.85781976,1147546.44273569,1091495.02384914,786715.503130611,547059.489815377,563341.415635252,79635.2627638348,98871.528330378,126131.848452011,196832.221037306,150865.235904935,150643.354868581,146046.908632963,148721.224217558,138874.041311364,116499.229147401,114274.031066871,83712.5533738129,48057.9920179172,28205.2992582687,16745.5607296818,14910.8520996917,55059.7646785562,68729.1223693181,89340.3543048544,149535.269420656,109413.281736867,107559.671530125,103373.667043622,105573.547268635,98995.9980370605,82829.1014432685,81420.5499873741,58981.1243641486,33290.7200928608,19400.9821227484,11510.3039700767,10245.4975549518,107644.844407895,135411.345723897,180845.941075837,335152.765962021,229159.718580213,220169.892180962,208957.131819725,214318.606485475,202206.74556404,168598.454273723,166209.070621199,118481.364326672,65273.8596170436,37653.7762777482,22321.6737261303,19860.1474840295,20223229.5627357,1659027.14321257,1185258.95592512,2432265.33812661,25499781,118525.895592512,5505.97646785562,6872.91223693181,8934.03543048544,14953.5269420656,10941.3281736867,10755.9671530125,10337.3667043622,10557.3547268635,9899.59980370605,8282.91014432685,8142.05499873741,5898.11243641486,3329.07200928608,1940.09821227484,1151.03039700767,1024.54975549518
190,1654487.60374234,1556399.64733503,1426936.62568993,1031084.99743925,1312833.88150388,1536393.63300919,1664839.00475962,1617091.73888562,1457916.93531768,1386836.81821587,1243639.01045504,1135931.61324797,1084655.04464286,782659.264035671,544648.153983449,561192.934885097,82873.4617401499,102780.66314983,130649.888445461,201311.83305392,155589.638616135,155803.783818653,151295.717714731,153982.409333972,143676.992772312,120593.905335582,118239.33016896,86801.9108453342,49995.5920288653,29382.369414527,17447.3808417676,15537.0560062592,57554.584893083,71786.1498630269,93059.8497734086,154254.30054374,113586.738480965,111909.170262468,107688.187131053,109933.877433417,103023.113950453,86231.1493652445,84738.6763257703,61483.8372302123,34789.4562235472,20295.5594129237,12042.3295209032,10719.6440420479,113274.942351464,142436.399176493,189965.285734374,350342.44390131,240309.260370648,231142.65838765,219509.445847634,225093.226900027,212307.054534637,177050.889542695,174516.492545436,124504.123476806,68677.5026816888,39638.3679262552,23499.163895146,20908.2778405202,19997546.9071485,1715961.93328646,1233096.62445226,2553175.53511278,25499781,123309.662445226,5755.4584893083,7178.61498630269,9305.98497734086,15425.430054374,11358.6738480965,11190.9170262468,10768.8187131053,10993.3877433417,10302.3113950453,8623.11493652445,8473.86763257703,6148.38372302123,3478.94562235472,2029.55594129237,1204.23295209032,1071.96440420479
191,1642738.11630254,1541954.82360575,1409103.22443971,1006450.22614872,1292354.80320205,1515391.42032145,1644168.40800434,1596148.05620583,1438497.63249501,1370462.19660486,1227642.49887029,1123980.08742432,1077585.16077608,778459.114774639,542150.54528475,558967.294583161,86171.1899763722,106749.446028671,135191.369745086,205599.350197472,160275.085451445,160967.397431841,156573.05298464,159263.883264441,148488.05068495,124703.723482114,122213.236246745,89917.6465616392,51967.5896861286,30584.3820711081,18164.5183712466,16177.1004750865,60123.0691529376,74927.2124378068,96856.569488418,158941.434962875,117810.873853183,116336.11887545,112093.110835905,114381.035888704,107124.566286126,89699.9329892307,88118.8979377143,64043.7130979997,36331.6455506511,21218.2388980101,12591.261329668,11208.9364848512,119158.21729518,149771.377452144,199460.485969959,366002.563629155,251878.756464949,242554.308849218,230497.783628152,236308.277194063,222813.847108995,185846.909383187,183158.876440452,130780.037716371,72233.1995641018,41713.8250456193,24730.7032556015,22004.5812308261,19766053.6090435,1773007.02265899,1281806.61806953,2678913.75022797,25499781,128180.661806953,6012.30691529377,7492.72124378068,9685.6569488418,15894.1434962875,11781.0873853183,11633.611887545,11209.3110835905,11438.1035888704,10712.4566286126,8969.99329892307,8811.88979377143,6404.37130979997,3633.16455506511,2121.82388980101,1259.1261329668,1120.89364848512
192,1630602.25954675,1527058.90297034,1390804.47982071,981611.812313039,1271465.97760878,1493886.48046568,1622955.66960982,1574671.09036959,1418604.10515597,1353673.01554823,1211252.04906068,1111697.52363547,1070285.53911386,774114.377803068,539566.150269676,556663.995680383,89522.7720968131,110769.798424136,139743.407515334,209672.300859293,164904.395942364,166117.893122217,161863.987813808,164550.121284852,153292.434314255,128816.852147921,126183.756394179,93051.8547374805,53970.5472106684,31809.6052981047,18896.0025172538,16830.1417622734,62763.6027895686,78149.6048552568,100724.77887033,163580.33791494,122076.331968198,120832.668723613,116581.835692879,118907.947421354,111293.344240702,93229.9759216178,91555.5501660254,66657.4446173413,37916.2629159878,22168.6378452521,13156.9022344826,11713.2107225115,125301.958293904,157424.55327464,209338.983436791,382129.123850949,263872.813452287,254412.203166451,241930.862336531,247972.093477238,233734.212864154,194992.918841626,192142.153874322,137314.661810031,75945.2463364474,43882.9398429516,26017.9732198535,23150.5646087568,19528913.4289721,1829995.87144095,1331308.43690006,2809563.26268693,25499781,133130.843690006,6276.36027895686,7814.96048552568,10072.477887033,16358.033791494,12207.6331968198,12083.2668723613,11658.1835692879,11890.7947421354,11129.3344240702,9322.99759216178,9155.55501660254,6665.74446173413,3791.62629159878,2216.86378452521,1315.69022344826,1171.32107225115
193,1618081.26292357,1511716.03491231,1372053.7390645,956614.312850919,1250191.66429323,1471898.15491446,1601216.12750678,1552677.66519746,1398253.40138363,1336482.09486043,1194481.29667751,1099090.97363038,1062757.07347678,769624.780076578,536894.685882703,554282.740988,92921.9032432793,114832.8507973,144292.278247707,213508.689448513,169459.807859319,171238.093110514,167152.611845304,169824.639605235,158074.536730061,132920.761339483,130138.221580518,96196.0556699016,56000.6618856281,33056.0868440618,19640.7354952069,17495.2242160915,65474.1542898067,81450.0722499384,104658.021962463,168154.111808637,126372.983307762,125390.123712919,121146.919078033,123506.685859203,115521.657109171,96815.162823188,95042.3330113769,69321.2588951947,39542.0359231826,23146.2345004204,13738.9753275055,12232.2325265749,131713.272270378,165403.901564828,219607.610368503,398716.460830151,276295.063511312,266722.873740066,253816.697022926,260092.261891138,245074.50135222,204494.743436294,201471.658225795,144113.196604846,79817.8242913699,46148.459368317,27362.6315358509,24347.7150432582,19286316.0086392,1886753.15791813,1381512.96238538,2945198.87105725,25499781,138151.296238538,6547.41542898067,8145.00722499384,10465.8021962463,16815.4111808637,12637.2983307762,12539.0123712919,12114.6919078033,12350.6685859203,11552.1657109171,9681.5162823188,9504.23330113769,6932.12588951947,3954.20359231826,2314.62345004204,1373.89753275055,1223.22325265749
194,1605177.64768551,1495932.0771882,1352866.54479179,931503.73709436,1228558.38408679,1449448.33047953,1578967.67758495,1530187.1851213,1377464.91818336,1318904.18171206,1177345.79075446,1086168.91050977,1055001.41961642,764990.477771019,534136.113907442,551823.448004782,96361.6487708621,118928.9515248,148823.475076361,217087.233687615,173923.097999137,176310.032205621,172422.094405264,175070.067220903,162818.000955553,137002.279306311,134063.347599474,99341.2238360798,58053.7675448945,34321.651599765,20397.4908866338,18171.2787300511,68252.2549935733,84824.7875188417,108649.112852011,172645.406635478,130689.948749965,129998.941803597,125780.067504571,128168.467150391,119800.933467805,100448.736408181,98572.3101231493,72030.9084829659,41207.4337787631,24150.36021166,14337.119370546,12765.6935364767,138399.04127709,173717.043292536,230272.516923003,415757.197520768,289148.088135734,279491.94098922,266162.515958252,272675.53306044,256840.243968362,214357.565032837,211152.061018118,151180.441971507,83854.9746368781,48513.0712069326,28766.3040766441,25597.4925026147,19038476.8444918,1943095.64134932,1432322.48258797,3085886.03157094,25499781,143232.248258798,6825.22549935733,8482.47875188417,10864.9112852011,17264.5406635478,13068.9948749965,12999.8941803597,12578.0067504571,12816.8467150391,11980.0933467805,10044.8736408181,9857.23101231493,7203.09084829659,4120.74337787631,2415.036021166,1433.7119370546,1276.56935364767
195,1591895.28341382,1479714.65511248,1333260.64160504,906327.225012632,1206594.82469627,1426561.40974339,1556230.78312192,1507221.63221678,1356260.38179572,1300955.94350557,1159862.97938134,1072941.24535461,1047021.02601393,760212.079127498,531290.654395607,549286.260876505,99834.4504123443,123047.684965754,153321.776254132,220387.603607821,178275.716258299,181315.061177232,177654.763344349,180268.233424714,167505.810343487,141047.660591973,137945.307456393,102477.824119488,60125.3398692145,35603.9010661671,21164.9131002927,18857.1221576961,71094.9809868796,88269.3321148456,112690.133697198,177036.542147745,135015.633238973,134648.74531472,130472.13359062,132883.650556495,124121.828226071,104123.300567656,102137.914123978,74781.6662269455,42910.6575061634,25180.1921545624,14950.884541585,13313.2074793829,145365.877913994,182371.187331296,241339.098086803,433242.204170023,302433.344778089,292724.029242619,278974.675396146,285727.736355046,269036.076209805,224585.857794193,221187.308533493,158520.749099284,88060.5721876549,50979.3884411492,30230.5762037815,26901.3222603408,18785637.0253731,1998833.16814936,1483630.80247382,3231680.00400372,25499781,148363.080247382,7109.49809868796,8826.93321148456,11269.0133697198,17703.6542147745,13501.5633238973,13464.874531472,13047.213359062,13288.3650556495,12412.1828226071,10412.3300567656,10213.7914123978,7478.16662269455,4291.06575061634,2518.01921545624,1495.0884541585,1331.32074793829
196,1578239.43634064,1463073.20836109,1313255.96099487,881132.702300746,1184331.71878469,1403264.25387282,1533028.45891419,1483805.5369059,1334663.8031487,1282655.9414018,1142052.17542049,1059419.33100857,1038819.1597113,755290.664983339,528358.797838864,546671.561279865,103332.139730242,127177.899750735,157771.32768658,223390.658973605,182498.932849407,186233.966418557,182832.200382065,185400.271951429,172120.393882998,145042.665933683,141769.815757603,105595.856796058,62210.5059392205,36900.2151049345,21941.5180982859,19551.4578220578,73998.9376837154,91778.680932741,116772.440296525,181309.64164902,139337.769953295,139328.341109214,135213.121798319,137641.749064991,128474.238537219,107830.830404388,105730.959063863,77568.3245674458,44649.631820847,26234.746813915,15579.7285984655,13874.3067491491,152620.078972433,191373.070479813,252811.920665197,451160.572014851,316151.097384231,306422.68407737,292258.57435846,299253.694630719,281665.661006168,235183.324719518,231580.559253243,166137.972428248,92438.2981055919,53549.9338871882,31756.9837056509,28260.5869228529,18528062.7112679,2053769.82707746,1535323.44904311,3382625.01261153,25499781,153532.344904311,7399.89376837154,9177.8680932741,11677.2440296525,18130.964164902,13933.7769953295,13932.8341109214,13521.3121798319,13764.1749064991,12847.4238537219,10783.0830404388,10573.0959063863,7756.83245674458,4464.9631820847,2623.4746813915,1557.97285984655,1387.43067491491
197,1564216.80847863,1446019.02411499,1292874.58414942,855968.519007735,1161801.69615678,1379586.09804216,1509386.22958745,1459965.92203399,1312701.40852812,1264024.58445945,1123934.502323,1045615.95258737,1030399.92665047,750227.806624674,525341.315879868,543979.97805292,106845.959025438,131307.74736975,162155.738661871,226078.679970056,186573.996223381,191047.104329639,187935.351973992,190446.740579405,176643.745104263,148972.65303344,145522.224035281,108684.910878961,64304.0581005954,38207.7560657446,22725.6954399254,20252.877166499,76960.2475080287,95347.1918097511,120886.67558295,185446.775184419,143643.474727829,144025.7509027,139992.203407613,142431.449421935,132847.328825514,111562.689404871,109342.660209841,80385.1995689006,46421.9988908047,27312.8743655976,16223.0135395996,14448.4394137661,160167.577714934,200728.896229885,264694.65124893,469499.600776011,330300.351863638,320590.292203466,306018.570483985,313257.140517704,294731.614117191,246152.835561632,242334.122927081,174035.421765097,96991.6119350857,56227.123733361,33347.0033818735,29676.618140739,18266044.356677,2107705.23795824,1587277.97276412,3538753.43260061,25499781,158727.797276412,7696.02475080287,9534.71918097511,12088.667558295,18544.6775184419,14364.3474727829,14402.57509027,13999.2203407613,14243.1449421935,13284.7328825514,11156.2689404871,10934.2660209841,8038.51995689006,4642.19988908047,2731.28743655976,1622.30135395996,1444.84394137661
198,1549835.56647992,1428565.2551908,1272140.68185741,830883.077186522,1139039.11102378,1355558.43914698,1485332.06110769,1435732.21953286,1290401.54505635,1245084.06398091,1105532.81971132,1031545.30407061,1021768.2859414,745025.580581046,522239.270352441,541212.395390093,110366.590030108,135424.731378658,166458.190298729,228435.58653327,190482.299748032,195734.549330232,192944.655165629,195387.755477298,181057.553683075,152822.677560712,149187.626290207,111734.22564761,66400.4722888172,39523.4754298329,23515.7117205407,20959.8626140137,79974.5411048302,98968.6001994591,125022.791536487,189430.110440221,147919.310710406,148728.252104414,144797.741314275,147240.642325524,137229.565333396,115309.654085684,112963.661494541,83226.1400236882,48225.1142193601,28413.2541044856,16880.0028425056,15034.9667213194,168013.895112173,210444.272755461,276989.985950546,488244.800778208,344878.797489405,335228.004896337,320257.897865441,327740.635217353,308235.432502262,257496.366832086,253449.401999138,182215.815058419,101723.723127386,59013.2506740124,35002.0433257788,31150.6880484989,17999895.6766101,2160435.96319677,1639364.3485606,3700085.01163251,25499781,163936.43485606,7997.45411048302,9896.86001994591,12502.2791536487,18943.0110440221,14791.9310710406,14872.8252104414,14479.7741314275,14724.0642325524,13722.9565333396,11530.9654085684,11296.3661494541,8322.61400236882,4822.51142193601,2841.32541044856,1688.00028425056,1503.49667213194
199,1535105.35913411,1410726.9218175,1251080.43079897,805924.45295984,1116079.84547373,1331214.89564072,1460896.2646361,1411136.15901598,1267794.56070089,1225858.26774438,1086871.62849531,1017222.95037705,1012930.05747455,739686.57997191,519054.020434197,538369.959413272,113884.190695829,139515.76750368,170661.556144861,230447.141985799,194205.55512809,200276.254302246,197840.177789339,200203.139473162,185343.34874972,156577.603676151,152750.973958756,114732.760137988,68493.9309502272,40844.1231078312,24309.7154820645,21670.7917020544,83036.9525059365,102636.019555984,129170.079923832,193242.069484639,152151.363083306,153422.429471985,149617.325143362,152056.463211786,141608.760482296,119061.946377218,116584.070862188,86084.5419329291,50056.044885233,29534.3910668759,17549.8593631377,15633.1611768841,176164.090391161,220524.150647206,289699.58277551,507379.910507943,359882.755286498,350335.666063009,334978.587884234,342705.490852107,322177.426642179,269214.944661637,264926.836178951,190681.232352354,106637.562266951,61910.4666427596,36723.432961867,32684.0004817144,17729952.3540885,2211757.0307878,1691445.47852759,3866626.13659608,25499781,169144.547852759,8303.69525059365,10263.6019555984,12917.0079923832,19324.2069484639,15215.1363083306,15342.2429471985,14961.7325143362,15205.6463211786,14160.8760482296,11906.1946377218,11658.4070862188,8608.45419329291,5005.6044885233,2953.43910668759,1754.98593631377,1563.31611768841
200,1520037.32265351,1392520.89609952,1229721.9062842,781140.019316406,1092961.09132385,1306591.0403448,1436111.37276747,1386211.62859637,1244912.65943869,1206372.67448957,1067976.95600946,1002665.77476169,1003891.92244114,734213.922078013,515787.227728674,535454.082959406,117388.440108129,143567.254506721,174748.533704534,232101.136541606,197725.969868031,204652.221467548,202601.771591999,204872.58263678,189482.652189658,160222.222820468,156197.198941699,117669.26998606,70578.350533901,42166.2594477374,25105.7436280824,22383.9425224346,86142.1186527549,106341.94792886,133317.212137164,196865.489033262,156325.323403984,158094.237650883,154437.817010577,156865.343888664,145972.127156987,122809.273860558,120193.503600455,88953.3685878088,51911.5703543227,30674.6139905618,18231.6439752899,16242.2052590448,184622.711312639,230972.760989275,302823.997517268,526886.930046948,375307.134375764,365911.746014735,350181.394082996,358151.697431226,336556.65778975,281308.591288797,276765.850943592,199433.071464768,111735.752247595,64920.7652730646,38512.4129092195,34277.6820330396,17456570.4972928,2261463.55049539,1743377.79649118,4038369.15572068,25499781,174337.779649118,8614.21186527549,10634.194792886,13331.7212137164,19686.5489033262,15632.5323403984,15809.4237650883,15443.7817010577,15686.5343888664,14597.2127156987,12280.9273860558,12019.3503600455,8895.33685878088,5191.15703543227,3067.46139905618,1823.16439752899,1624.22052590448
201,1504644.07300631,1373965.86838976,1208094.95184577,756576.075892348,1069721.11291518,1281724.20751981,1411011.98860063,1360994.50864045,1221789.7325938,1186654.22932051,1048876.22196961,987891.911572286,994661.41639291,728611.251839456,512440.859109319,532466.448437799,120868.591457419,147565.155526449,178701.785470075,233387.546649992,201026.425959687,208842.681484834,207209.236637737,209375.813326422,193457.140018848,163741.379351358,159511.343169254,120532.390889126,72647.4134692717,43486.269978596,25901.7293595193,23097.5004815472,89284.183630732,110078.281185799,137452.288233494,200283.78179071,160426.58289338,162729.074443786,159245.408064304,161653.075063754,150306.34282288,126540.877825394,123781.133588277,91825.1763808659,53788.1860490992,31832.0747443962,18924.3150236508,16861.1908402028,193393.744632572,241793.554422365,316362.624093827,546746.170605171,391145.397203382,381953.28202953,365865.722150368,374077.855522412,351370.881139552,293776.27596213,288964.810768061,208472.005958047,117020.57966568,68045.9642269289,40370.1247487766,35932.7730143753,17180124.858046,2309352.40323013,1795011.97258072,4215291.76614318,25499781,179501.197258072,8928.4183630732,11007.8281185799,13745.2288233494,20028.378179071,16042.658289338,16272.9074443786,15924.5408064304,16165.3075063754,15030.634282288,12654.0877825394,12378.1133588277,9182.51763808659,5378.81860490992,3183.20747443963,1892.43150236508,1686.11908402028
202,1488939.68472833,1355082.29506376,1186231.0265417,732277.491894538,1046398.99386391,1256653.27603417,1385634.60862034,1335522.47971515,1198461.16785998,1166731.20106374,1029598.08643912,972920.664664967,985246.914573805,722882.741028875,509017.187182231,529409.008631112,124313.532840903,151495.089382199,182504.087737238,234298.666623376,204090.656809154,212828.278235133,211642.494979729,213692.777506925,197248.809625812,167120.101388063,162678.692947314,123310.727769635,74694.6044570408,44800.3828688136,26695.511622326,23809.5663750898,92456.8079212813,113836.333202145,141562.89511568,203481.096285061,164440.333786012,167311.864442531,164025.685753086,166404.87961318,154597.623196876,130245.588973324,127335.752239362,94692.1463850868,55682.1098308901,33004.7493463887,19626.7286571613,17489.1193688944,202480.567236523,252989.141876269,330313.640248546,566936.320135246,407389.53451255,398455.826766133,382029.566099888,390481.115717783,366616.495892419,306615.871034265,301520.977869408,217797.945980636,122493.966715224,71287.6875452998,42297.6007795476,37650.2183988284,16901006.8279057,2355223.98116875,1846193.71411696,4397356.47680857,25499781,184619.371411696,9245.68079212813,11383.6333202145,14156.289511568,20348.1096285061,16444.0333786012,16731.1864442531,16402.5685753086,16640.487961318,15459.7623196876,13024.5588973324,12733.5752239362,9469.21463850868,5568.21098308901,3300.47493463887,1962.67286571613,1748.91193688944
203,1472939.65584882,1335892.32749572,1164163.03129736,708287.368072524,1023034.37119957,1231418.43101865,1360017.42092823,1309834.8065492,1174963.63802203,1146633.02300351,1010172.28139218,957772.412059205,975657.609374541,717033.082906912,505518.788255775,526283.98534053,127711.855494234,155342.431077385,186138.485192347,234829.209565863,206903.419300109,216590.256473553,215881.771247652,217803.823810912,200840.150398639,170343.73500962,165684.916113259,125992.948542522,76713.2508030924,46104.6890234087,27484.8460293156,24518.165746538,95653.1829235108,117606.863271209,145636.173636697,206442.472554868,168351.677663736,171827.152450532,168763.711575654,171105.496243894,158831.805009227,133911.890451008,130845.834775186,97546.1216461122,57589.2915173974,34190.4406750238,20337.6401015676,18124.9028657158,211885.898460469,264561.237680062,344673.95951677,587434.524744965,424030.050808212,415413.405535225,398669.451701502,407357.125949028,382288.503145186,319824.113995252,314430.477214583,227410.002552485,128157.443881929,74647.3481840322,44295.7538546078,39430.8588211412,16619622.2327648,2398883.95382845,1896764.65736134,4584510.15604545,25499781,189676.465736134,9565.31829235108,11760.6863271209,14563.6173636697,20644.2472554868,16835.1677663736,17182.7152450532,16876.3711575654,17110.5496243894,15883.1805009227,13391.1890451008,13084.5834775186,9754.61216461122,5758.92915173975,3419.04406750238,2033.76401015676,1812.49028657158
204,1456660.85877805,1316419.72235635,1141925.11606126,684646.723216487,999667.160644503,1206060.90689217,1334200.08088839,1283972.1003555,1151334.87184586,1126390.11876686,990629.427823531,942468.497681943,965903.479882086,711067.482228976,501948.537737871,523093.865803276,131051.928889574,159092.42051123,189588.449030808,234976.375316287,209450.65788253,220110.649326733,219907.777524571,221689.891560808,204214.315062275,173398.079798936,168516.199877356,128567.881237979,78696.5664365032,47395.1646933615,28267.4171910279,25221.2594753904,98866.0509243589,121380.110876039,149658.894218204,209153.991044785,172145.739492728,176259.205889188,173444.108846294,175739.272971277,162994.437182861,137527.987736987,134299.61329373,100378.650021437,59505.425514185,35386.7829578027,21055.7059190166,18767.3657750666,221611.754135049,276510.605780758,359439.190332897,608216.485360663,441055.960951865,432818.483369874,415780.388193788,424699.987665451,398380.472484084,333396.576156608,327688.268500586,237306.455858967,134012.123744187,78126.1309092363,46365.3673933512,41275.4217201915,16336388.9509631,2440145.03381537,1946563.34266396,4776683.67255756,25499781,194656.334266396,9886.60509243589,12138.0110876039,14965.8894218204,20915.3991044785,17214.5739492728,17625.9205889188,17344.4108846294,17573.9272971277,16299.4437182861,13752.7987736987,13429.961329373,10037.8650021437,5950.5425514185,3538.67829578027,2105.57059190166,1876.73657750666
205,1440121.47723742,1296689.73369389,1119552.46998134,661394.210082171,976337.277033891,1180622.71509708,1308223.46676407,1257976.06236216,1127613.41002899,1106033.71545929,971000.840688414,927031.111317007,955995.253627101,704991.640542245,498309.602918816,519841.396842087,134321.981967878,162730.278175919,192838.036167985,234739.883886184,211719.657638499,223372.462470341,223701.899649178,225332.698756221,207355.288903421,176269.523603079,171159.387108747,131024.613096165,80637.6991620418,48667.6964155673,29040.8523613522,25916.755516345,102087.73061782,125145.837845722,153617.540392486,211602.912136811,175807.785913586,180592.125166197,178051.159793599,180290.269616145,167070.879560954,141081.884755636,137685.155944689,103181.032291967,61425.9665932382,36591.248098526,21779.4872904788,19415.2477046418,231659.40290391,288837.009808847,374603.603101361,629256.568833055,458454.798385651,450661.942744347,433355.82924619,442502.221818509,414884.518081723,347327.63864139,341288.125753353,247484.728095186,140058.676194579,81724.9757330387,48507.0856706194,43184.5127108506,16051734.383676,2478828.71487892,1995426.2637225,4973791.63772261,25499781,199542.62637225,10208.773061782,12514.5837845722,15361.7540392486,21160.2912136811,17580.7785913586,18059.2125166197,17805.1159793599,18029.0269616145,16707.0879560954,14108.1884755636,13768.5155944689,10318.1032291967,6142.59665932383,3659.1248098526,2177.94872904788,1941.52477046418
206,1423340.92955482,1276728.98760704,1097081.09720113,638565.864935025,953084.354021886,1155146.36026579,1282129.41838862,1231889.21184778,1103838.34946666,1085595.64643853,951318.324244709,911483.158125229,945944.360766143,698811.736786109,494605.43313691,516529.576739725,137510.189612511,166241.326401737,195872.046961261,234121.973692615,213699.183427841,226359.851757902,227246.381908161,228714.926890236,210248.053983462,178945.174309989,173602.108764006,133352.590144721,82529.7806128057,49918.1080483559,29802.7362750353,26602.5216861533,105310.148187393,128893.377790844,157498.399494413,213777.803884794,179323.34618984,184809.960776958,182568.911095124,184742.368309438,171046.408124196,144561.465445553,140990.451371492,105944.375160966,63346.1488019406,37801.1538793119,22507.4543431359,20067.2070729807,242029.325372313,301539.167724754,390160.105986361,650527.932425787,476212.63533206,468933.072677314,451387.644061136,460754.745505587,431791.285000766,361610.47626532,355222.625114996,257941.361369409,146297.305396071,85444.5620756002,50721.404486185,45158.607275066,15766092.8095261,2514766.95447679,2043188.97992838,5175732.25606873,25499781,204318.897992838,10531.0148187393,12889.3377790844,15749.8399494413,21377.7803884794,17932.334618984,18480.9960776958,18256.8911095124,18474.2368309438,17104.6408124196,14456.1465445553,14099.0451371492,10594.4375160966,6334.61488019406,3780.1153879312,2250.74543431359,2006.72070729807
207,1406339.77889173,1256565.34066199,1074547.58121698,616194.894089585,929947.467260759,1129674.54883805,1255960.46231817,1205754.60235462,1080049.07937959,1065108.14634917,931613.960600952,895848.119324797,935762.881068565,692534.403286046,490839.74736491,513161.644866288,140604.763324383,169611.114523323,198676.178784119,233127.364730311,215379.60245428,229058.291097326,230524.506988244,231820.399397871,212878.745440217,181412.986428232,175832.910156029,135541.715698985,84365.9782930155,51142.1896169605,30550.6270271511,27276.3993717846,108524.873871674,132611.692575739,161287.659552621,215668.65572456,182678.33410594,188896.835719096,186981.28674044,189079.390785806,174906.325462201,147954.579871881,144203.497439882,108659.648645909,65261.0074324371,39013.6740448533,23237.9915296253,20721.8256723861,252721.176639248,314614.711763324,406100.23008945,672002.660393764,494314.115150647,487619.569823489,469866.099406181,479446.860014739,449089.946293079,376237.049810112,369483.141298341,268672.001130633,152727.728782943,89285.2938415171,53008.6623195796,47198.0428634661,15479902.6578722,2547803.77333223,2089687.27917505,5382387.28962051,25499781,208968.727917505,10852.4873871674,13261.1692575739,16128.7659552621,21566.865572456,18267.833410594,18889.6835719096,18698.128674044,18907.9390785806,17490.6325462201,14795.4579871881,14420.3497439882,10865.9648645909,6526.10074324371,3901.36740448533,2323.79915296253,2072.18256723861
208,1389139.63121061,1236227.72353721,1051988.8410167,594311.499929275,906964.865176423,1104249.89435321,1229759.52724647,1179615.53005238,1056285.01305973,1044603.64121876,911919.894442393,880149.90581466,925463.484208112,686166.697308984,487016.519296961,509741.069122506,143594.044927625,172825.546179352,201237.172780128,231763.18766192,216752.98790683,231454.727482037,233520.768039351,234634.250560256,215234.797055098,183661.880297917,177841.368819836,137582.446189444,86139.5490352542,52335.7276361356,31282.0728192572,27936.2180118138,111723.163835506,136289.43544575,164971.511265912,217266.976198714,185859.169030479,192837.071635722,191272.206921758,193285.221060012,178636.075108849,151249.133850033,147312.393149812,111317.747265715,67165.4039268689,40225.8502463073,23969.4040499212,21377.6141407855,263733.75275329,328060.154362063,422414.124580433,693651.911148311,512742.496857894,506707.552006998,488779.853245454,498566.250880388,466768.21135141,391198.107092685,384059.853083161,279671.385530505,159349.158406725,93247.2855979505,55369.0320751266,49303.0114988194,15193603.7369944,2577796.74540226,2134758.37713215,5593622.14047121,25499781,213475.837713215,11172.3163835506,13628.943544575,16497.1511265912,21726.6976198714,18585.9169030479,19283.7071635722,19127.2206921758,19328.5221060012,17863.6075108849,15124.9133850033,14731.2393149812,11131.7747265715,6716.54039268689,4022.58502463073,2396.94040499212,2137.76141407855
209,1371763.02202203,1215745.97168811,1029441.88242692,572942.747957229,884173.711295053,1078914.62374267,1203569.65370716,1153515.23843013,1032585.31911126,1024114.53652918,892268.117005243,864412.706678759,915059.363981718,679716.068425122,483139.960056759,506271.531297289,146466.602026237,175871.006834926,203542.951183231,230038.880601518,217813.201715643,233537.720282649,236221.02976725,237143.081795841,217305.073417186,185681.851860643,179618.201852859,139465.882725632,87843.8931441879,53494.5365356258,31994.629374518,28579.8101836476,114896.007069074,139915.020287649,168536.253804797,218565.87305384,188852.894325056,196615.316968309,195425.711477863,197343.93191607,182221.358221717,154433.180944232,150305.432524241,113909.554330691,69054.0535388557,41434.6057906284,24699.9252897145,22033.0183216714,275064.961609689,341870.860713689,439090.562228217,715446.073325634,531479.711635874,526181.58448434,508115.960500767,518099.000410996,484812.345824922,406483.193125338,398941.75811286,290933.341065244,166160.284912198,97330.350038001,57802.5135202753,51473.5529713167,14907634.4543546,2604618.35330159,2178242.13786441,5809286.05447936,25499781,217824.213786441,11489.6007069074,13991.5020287649,16853.6253804797,21856.587305384,18885.2894325056,19661.5316968309,19542.5711477863,19734.393191607,18222.1358221717,15443.3180944232,15030.5432524241,11390.9554330691,6905.40535388557,4143.46057906284,2469.99252897145,2203.30183216714
